kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;catalogusprijs;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;maximale_constructiesnelheid;maximum_ondersteunende_snelheid;hoogte_voertuig;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt
G019PJ;Personenauto;TESLA;MODEL 3;20231202;20191202;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191202;20191202;Geen verstrekking in Open Data;48980;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-02T00:00:00.000;2019-12-02T00:00:00.000;2019-12-02T00:00:00.000;2019-12-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G019RB;Personenauto;TESLA;MODEL 3;20231210;20191210;sedan;5;BLAUW;Niet geregistreerd;;1584;2060;1684;20191210;20191210;Geen verstrekking in Open Data;50080;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-10T00:00:00.000;2019-12-10T00:00:00.000;2019-12-10T00:00:00.000;2019-12-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G019RF;Personenauto;TESLA;MODEL 3;20231212;20221010;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191212;20191212;Geen verstrekking in Open Data;59100;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-12T00:00:00.000;2022-10-10T00:00:00.000;2019-12-12T00:00:00.000;2019-12-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G019SK;Personenauto;TESLA;MODEL 3;20231210;20191210;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20191210;20191210;Geen verstrekking in Open Data;49680;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Ja;Nee;3060;0;2023;Logisch;00;Ja;2023-12-10T00:00:00.000;2019-12-10T00:00:00.000;2019-12-10T00:00:00.000;2019-12-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G019SL;Personenauto;TESLA;MODEL 3;20231209;20191209;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191209;20191209;Geen verstrekking in Open Data;48980;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-09T00:00:00.000;2019-12-09T00:00:00.000;2019-12-09T00:00:00.000;2019-12-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G019TK;Personenauto;TESLA;MODEL 3;20231220;20191220;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191220;20191220;Geen verstrekking in Open Data;61780;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G019TR;Personenauto;TESLA;MODEL 3;20231214;20191214;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191214;20191214;Geen verstrekking in Open Data;50680;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*06;E1R;BB1N;0;0.06;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G019VF;Personenauto;TESLA;MODEL 3;20231214;20191214;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191214;20191214;Geen verstrekking in Open Data;60080;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G019VX;Personenauto;TESLA;MODEL 3;20231220;20191220;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191220;20191220;Geen verstrekking in Open Data;61530;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G019XB;Personenauto;TESLA;MODEL 3;20231231;20191231;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191231;20191231;Geen verstrekking in Open Data;60680;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Onlogisch;04;Ja;2023-12-31T00:00:00.000;2019-12-31T00:00:00.000;2019-12-31T00:00:00.000;2019-12-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G019XK;Personenauto;TESLA;MODEL 3;20231229;20191229;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191229;20191229;Geen verstrekking in Open Data;58980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-29T00:00:00.000;2019-12-29T00:00:00.000;2019-12-29T00:00:00.000;2019-12-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G019ZG;Personenauto;TESLA;MODEL 3;20231224;20191224;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191224;20191224;Geen verstrekking in Open Data;61780;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-24T00:00:00.000;2019-12-24T00:00:00.000;2019-12-24T00:00:00.000;2019-12-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020BB;Personenauto;TESLA;MODEL 3;20230826;20190826;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20190826;20190826;Geen verstrekking in Open Data;47800;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*03;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-08-26T00:00:00.000;2019-08-26T00:00:00.000;2019-08-26T00:00:00.000;2019-08-26T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G020BJ;Personenauto;TESLA;MODEL 3;20230905;20190905;sedan;5;ROOD;Niet geregistreerd;;1584;2060;1684;20190905;20190905;Geen verstrekking in Open Data;49900;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*03;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-05T00:00:00.000;2019-09-05T00:00:00.000;2019-09-05T00:00:00.000;2019-09-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G020DX;Personenauto;TESLA;MODEL 3;20230930;20230510;sedan;5;WIT;Niet geregistreerd;0;1584;2060;1684;20190930;20190930;Geen verstrekking in Open Data;48980;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-30T00:00:00.000;2023-05-10T00:00:00.000;2019-09-30T00:00:00.000;2019-09-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G020FS;Personenauto;TESLA;MODEL 3;20230919;20190919;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190919;20190919;Geen verstrekking in Open Data;67880;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Nee;Nee;3305;0;2023;Logisch;00;Ja;2023-09-19T00:00:00.000;2019-09-19T00:00:00.000;2019-09-19T00:00:00.000;2019-09-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G020GJ;Personenauto;TESLA;MODEL 3;20230925;20190925;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190925;20190925;Geen verstrekking in Open Data;60430;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G020GL;Personenauto;TESLA;MODEL 3;20230923;20230503;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190923;20190923;Geen verstrekking in Open Data;58980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-09-23T00:00:00.000;2023-05-03T00:00:00.000;2019-09-23T00:00:00.000;2019-09-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020HJ;Personenauto;TESLA;MODEL 3;20230930;20190930;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20190930;20190930;Geen verstrekking in Open Data;47800;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-30T00:00:00.000;2019-09-30T00:00:00.000;2019-09-30T00:00:00.000;2019-09-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G020NZ;Personenauto;TESLA;MODEL 3;20231115;20191115;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191115;20191115;Geen verstrekking in Open Data;61530;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-11-15T00:00:00.000;2019-11-15T00:00:00.000;2019-11-15T00:00:00.000;2019-11-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020PD;Personenauto;TESLA;MODEL 3;20231112;20191112;sedan;5;ZWART;Niet geregistreerd;0;1831;2305;1931;20191112;20191112;Geen verstrekking in Open Data;59100;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-11-12T00:00:00.000;2019-11-12T00:00:00.000;2019-11-12T00:00:00.000;2019-11-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020PJ;Personenauto;TESLA;MODEL 3;20231203;20191203;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191203;20191203;Geen verstrekking in Open Data;48980;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-03T00:00:00.000;2019-12-03T00:00:00.000;2019-12-03T00:00:00.000;2019-12-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G020RB;Personenauto;TESLA;MODEL 3;20231214;20191214;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191214;20191214;Geen verstrekking in Open Data;61530;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020RF;Personenauto;TESLA;MODEL 3;20231206;20230201;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191206;20191206;Geen verstrekking in Open Data;58980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-06T00:00:00.000;2023-02-01T00:00:00.000;2019-12-06T00:00:00.000;2019-12-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020SK;Personenauto;TESLA;MODEL 3;20231214;20191214;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191214;20191214;Geen verstrekking in Open Data;48880;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Ja;Nee;3060;0;2023;Logisch;00;Ja;2023-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G020SL;Personenauto;TESLA;MODEL 3;20231212;20191212;sedan;5;GRIJS;Niet geregistreerd;;1584;2060;1684;20191212;20191212;Geen verstrekking in Open Data;49930;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Nee;Nee;3060;0;2023;Logisch;00;Ja;2023-12-12T00:00:00.000;2019-12-12T00:00:00.000;2019-12-12T00:00:00.000;2019-12-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G020TK;Personenauto;TESLA;MODEL 3;20231213;20220802;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191213;20191213;Geen verstrekking in Open Data;61780;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-13T00:00:00.000;2022-08-02T00:00:00.000;2019-12-13T00:00:00.000;2019-12-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020TR;Personenauto;TESLA;MODEL 3;20231216;20191216;sedan;5;GRIJS;Niet geregistreerd;;1584;2060;1684;20191216;20191216;Geen verstrekking in Open Data;51780;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*06;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G020VF;Personenauto;TESLA;MODEL 3;20231218;20191218;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191218;20191218;Geen verstrekking in Open Data;59830;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-18T00:00:00.000;2019-12-18T00:00:00.000;2019-12-18T00:00:00.000;2019-12-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020VX;Personenauto;TESLA;MODEL 3;20231221;20191221;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191221;20191221;Geen verstrekking in Open Data;61530;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-21T00:00:00.000;2019-12-21T00:00:00.000;2019-12-21T00:00:00.000;2019-12-21T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020XB;Personenauto;TESLA;MODEL 3;20231227;20230327;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191227;20191227;Geen verstrekking in Open Data;60680;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-27T00:00:00.000;2023-03-27T00:00:00.000;2019-12-27T00:00:00.000;2019-12-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020XK;Personenauto;TESLA;MODEL 3;20231228;20191228;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191228;20191228;Geen verstrekking in Open Data;58980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-28T00:00:00.000;2019-12-28T00:00:00.000;2019-12-28T00:00:00.000;2019-12-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G020ZG;Personenauto;TESLA;MODEL 3;20231231;20191231;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191231;20191231;Geen verstrekking in Open Data;61780;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-31T00:00:00.000;2019-12-31T00:00:00.000;2019-12-31T00:00:00.000;2019-12-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G021BB;Personenauto;TESLA;MODEL 3;20230830;20190830;sedan;5;BLAUW;Niet geregistreerd;;1584;2060;1684;20190830;20190830;Geen verstrekking in Open Data;48850;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*03;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-08-30T00:00:00.000;2019-08-30T00:00:00.000;2019-08-30T00:00:00.000;2019-08-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G021DX;Personenauto;TESLA;MODEL 3;20230913;20190913;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20190913;20190913;Geen verstrekking in Open Data;59100;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-13T00:00:00.000;2019-09-13T00:00:00.000;2019-09-13T00:00:00.000;2019-09-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
